,Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_AdjClose,BTC_Volume,ST_Open,ST_High,ST_Low,ST_Close,ST_AdjClose,ST_Volume,USD (AM),USD (PM),GBP (AM),GBP (PM),EURO (AM),EURO (PM),EU/US_Open,EU/US_High,EU/US_Low,EU/US_Close,EU/US_AdjClose,EU/US_Volume
1805,2019-08-27,9344.4638671875,9351.583984375,9083.462890625,9184.275390625,9184.275390625,13311459751,2893.139892578125,2898.7900390625,2860.590087890625,2869.159912109375,2869.159912109375,3537490000.0,1531.85,1532.95,1250.91,1247.51,1378.97,1380.88,1.110111951828003,1.1118524074554443,1.1088809967041016,1.1103708744049072,1.1103708744049072,0.0
1806,2019-08-28,9200.77734375,9274.4755859375,8767.6884765625,8799.73828125,8799.73828125,15880872157,2861.280029296875,2890.030029296875,2853.050048828125,2887.93994140625,2887.93994140625,3102480000.0,1541.75,1537.15,1263.31,1258.77,1389.89,1387.43,1.109004020690918,1.1100010871887207,1.107444167137146,1.109004020690918,1.109004020690918,0.0
1807,2019-08-29,8801.0595703125,8801.0595703125,8503.275390625,8598.34375,8598.34375,15411485578,2910.3701171875,2930.5,2905.669921875,2924.580078125,2924.580078125,3177150000.0,1536.65,1540.2,1260.51,1262.96,1387.29,1392.03,1.1085368394851685,1.1090162992477417,1.1056197881698608,1.1085859537124634,1.1085859537124634,0.0
1808,2019-08-30,8602.54296875,8786.068359375,8532.56640625,8718.021484375,8718.021484375,12348578279,2937.090087890625,2940.429931640625,2913.320068359375,2926.4599609375,2926.4599609375,3009910000.0,1526.55,1528.4,1253.14,1251.15,1382.75,1383.51,1.1059622764587402,1.106096863746643,1.0987199544906616,1.1061947345733643,1.1061947345733643,0.0
1809,2019-08-31,8717.4453125,8785.21875,8656.7802734375,8746.5693359375,8746.5693359375,10403255190,,,,,,,,,,,,,,,,,,
1810,2019-09-01,8746.5048828125,8913.0986328125,8703.4697265625,8877.6748046875,8877.6748046875,10412835971,,,,,,,,,,,,,,,,,,
1811,2019-09-02,8877.125,9477.7509765625,8869.8388671875,9436.462890625,9436.462890625,15730631502,,,,,,,1523.35,1525.95,1260.42,1265.01,1388.69,1391.51,1.0990943908691406,1.0997470617294312,1.0958784818649292,1.0991789102554321,1.0991789102554321,0.0
1812,2019-09-03,9435.8701171875,9785.1220703125,9419.951171875,9681.0732421875,9681.0732421875,17665184989,2909.010009765625,2914.389892578125,2891.85009765625,2906.27001953125,2906.27001953125,3427830000.0,1532.45,1537.85,1278.06,1277.8,1400.35,1403.44,1.0967316627502441,1.0977309942245483,1.0930395126342773,1.0968520641326904,1.0968520641326904,0.0
1813,2019-09-04,9678.9326171875,9755.400390625,9474.7587890625,9600.94140625,9600.94140625,15172537667,2924.669921875,2938.840087890625,2921.860107421875,2937.780029296875,2937.780029296875,3167900000.0,1538.8,1546.1,1265.05,1269.97,1397.69,1403.86,1.0973576307296753,1.103499412536621,1.0972732305526733,1.0974539518356323,1.0974539518356323,0.0
1814,2019-09-05,9594.65234375,9642.0048828125,9525.9716796875,9585.3564453125,9585.3564453125,13188821504,2960.60009765625,2985.860107421875,2960.60009765625,2976.0,2976.0,3902600000.0,1542.6,1529.1,1257.06,1238.72,1397.44,1380.78,1.1037527322769165,1.1082788705825806,1.1018311977386475,1.10349702835083,1.10349702835083,0.0
1815,2019-09-06,9586.8828125,9879.5859375,9332.8623046875,9302.5458984375,9302.5458984375,17553807808,2980.330078125,2985.030029296875,2972.510009765625,2978.7099609375,2978.7099609375,3209340000.0,1504.95,1523.7,1223.52,1237.09,1363.94,1378.49,1.1036310195922852,1.10574209690094,1.1021226644515991,1.1036310195922852,1.1036310195922852,0.0
1816,2019-09-07,9303.111328125,9489.6611328125,9298.607421875,9452.435546875,9452.435546875,13757572158,,,,,,,,,,,,,,,,,,
1817,2019-09-08,9453.2080078125,9522.8828125,9440.462890625,9475.26953125,9475.26953125,12405793930,,,,,,,,,,,,,,,,,,
1818,2019-09-09,9476.279296875,9482.8740234375,9195.49609375,9355.65234375,9355.65234375,15928586966,2988.429931640625,2989.429931640625,2969.389892578125,2978.429931640625,2978.429931640625,4031120000.0,1509.95,1509.2,1223.81,1220.34,1368.62,1364.92,1.102074146270752,1.106525182723999,1.1016126871109009,1.1020619869232178,1.1020619869232178,0.0
1819,2019-09-10,9355.4833984375,9410.892578125,9076.9462890625,9155.443359375,9155.443359375,13491378250,2971.010009765625,2979.389892578125,2957.010009765625,2979.389892578125,2979.389892578125,4393040000.0,1494.6,1498.25,1211.52,1211.34,1353.51,1357.11,1.1047282218933105,1.1059499979019165,1.1031805276870728,1.1048381328582764,1.1048381328582764,0.0
1820,2019-09-11,9160.6982421875,9249.4169921875,9035.23828125,9241.6259765625,9241.6259765625,14008172465,2981.409912109375,3000.929931640625,2975.31005859375,3000.929931640625,3000.929931640625,3934370000.0,1493.65,1490.65,1208.21,1209.07,1354.74,1355.9,1.1049723625183105,1.1058276891708374,1.0986233949661255,1.1050333976745605,1.1050333976745605,0.0
1821,2019-09-12,9240.6943359375,9437.91796875,9173.3330078125,9416.1162109375,9416.1162109375,13860393424,3009.080078125,3020.739990234375,3000.919921875,3009.570068359375,3009.570068359375,3796990000.0,1502.95,1515.2,1219.94,1227.46,1362.88,1373.53,1.1014429330825806,1.1077508926391602,1.0929558277130127,1.1013457775115967,1.1013457775115967,0.0
1822,2019-09-13,9420.7783203125,9437.0283203125,9231.02734375,9308.9521484375,9308.9521484375,12677713410,3012.2099609375,3017.330078125,3002.89990234375,3007.389892578125,3007.389892578125,3557010000.0,1506.3,1503.1,1209.41,1208.19,1356.88,1358.35,1.1057665348052979,1.110913634300232,1.1057665348052979,1.1058276891708374,1.1058276891708374,0.0
1823,2019-09-14,9295.345703125,9364.287109375,9247.087890625,9306.70703125,9306.70703125,12101638742,,,,,,,,,,,,,,,,,,
1824,2019-09-15,9305.2841796875,9310.314453125,9244.037109375,9336.203125,9336.203125,10866163849,,,,,,,,,,,,,,,,,,
1825,2019-09-16,9336.3193359375,9375.892578125,9257.708984375,9338.7177734375,9338.7177734375,13776332504,2996.409912109375,3002.18994140625,2990.669921875,2997.9599609375,2997.9599609375,4285860000.0,1502.05,1497.2,1207.35,1203.3,1357.25,1359.46,1.1084139347076416,1.1084262132644653,1.099493145942688,1.1083402633666992,1.1083402633666992,0.0
1826,2019-09-17,9344.703125,9299.40625,9261.8837890625,9247.5107421875,9247.5107421875,13819521176,2995.669921875,3006.2099609375,2993.72998046875,3005.699951171875,3005.699951171875,3673250000.0,1499.3,1502.1,1208.89,1207.24,1361.51,1360.45,1.1004005670547485,1.1068068742752075,1.0992876291275024,1.100594401359558,1.100594401359558,0.0
1827,2019-09-18,9253.4013671875,9284.7744140625,9219.4580078125,9246.486328125,9246.486328125,14660255693,3001.5,3007.830078125,2978.570068359375,3006.72998046875,3006.72998046875,3458800000.0,1502.2,1503.5,1206.27,1204.9,1360.39,1359.92,1.1074320077896118,1.1077877283096313,1.1037527322769165,1.1074687242507935,1.1074687242507935,0.0
1828,2019-09-19,9248.5244140625,9332.0869140625,8922.421875,9292.9736328125,9292.9736328125,18047239238,3010.360107421875,3021.989990234375,3003.159912109375,3006.7900390625,3006.7900390625,3265660000.0,1498.4,1500.7,1200.67,1201.76,1354.85,1357.08,1.1031439304351807,1.107499361038208,1.102353572845459,1.1031439304351807,1.1031439304351807,0.0
1829,2019-09-20,9292.88671875,9311.7998046875,9195.8095703125,9239.4833984375,9239.4833984375,13370761401,3008.419921875,3016.3701171875,2984.679931640625,2992.070068359375,2992.070068359375,6103440000.0,1504.1,1501.9,1199.07,1203.62,1361.06,1362.52,1.1046061515808105,1.1068999767303467,1.0998800992965698,1.1048502922058105,1.1048502922058105,0.0
1830,2019-09-21,9241.3046875,9245.341796875,9075.29296875,9092.5419921875,9092.5419921875,12182959742,,,,,,,,,,,,,,,,,,
1831,2019-09-22,9096.5341796875,9142.2060546875,9004.3515625,9138.951171875,9138.951171875,11978776314,,,,,,,,,,,,,,,,,,
1832,2019-09-23,9136.74609375,9138.341796875,8824.1435546875,8850.279296875,8850.279296875,13776581397,2983.5,2999.14990234375,2982.22998046875,2991.780029296875,2991.780029296875,3187250000.0,1519.5,1522.1,1222.13,1225.9,1385.48,1385.11,1.1019526720046997,1.102803349494934,1.0968279838562012,1.1019041538238525,1.1019041538238525,0.0
1833,2019-09-24,8850.27734375,8925.556640625,7596.94580078125,7826.95703125,7826.95703125,22701120940,3002.429931640625,3007.97998046875,2957.72998046875,2966.60009765625,2966.60009765625,3872800000.0,1520.25,1520.65,1220.76,1216.67,1382.36,1381.36,1.0993722677230835,1.1013944149017334,1.0985147953033447,1.0993722677230835,1.0993722677230835,0.0
1834,2019-09-25,7811.39697265625,7944.51904296875,7568.9755859375,7748.6669921875,7748.6669921875,19853045710,2968.35009765625,2989.820068359375,2952.860107421875,2984.8701171875,2984.8701171875,3331200000.0,1530.85,1528.75,1231.11,1234.62,1391.24,1391.77,1.1015641689300537,1.1019283533096313,1.094834566116333,1.1016855239868164,1.1016855239868164,0.0
1835,2019-09-26,7749.28466796875,7789.7998046875,7223.49853515625,7433.7265625,7433.7265625,17632812763,2985.72998046875,2987.280029296875,2963.7099609375,2977.6201171875,2977.6201171875,3084910000.0,1507.05,1506.4,1223.72,1219.28,1378.5,1374.89,1.0951822996139526,1.0967316627502441,1.092514157295227,1.0952903032302856,1.0952903032302856,0.0
1836,2019-09-27,7428.35546875,7559.7978515625,7271.26220703125,7541.8154296875,7541.8154296875,14997033814,2985.469970703125,2987.31005859375,2945.530029296875,2961.7900390625,2961.7900390625,3246480000.0,1496.15,1489.9,1218.17,1209.05,1369.58,1362.51,1.0923112630844116,1.0958423614501953,1.0905839204788208,1.0922753810882568,1.0922753810882568,0.0
1837,2019-09-28,7541.29296875,7572.6806640625,7426.27880859375,7537.4013671875,7537.4013671875,12926102470,,,,,,,,,,,,,,,,,,
1838,2019-09-29,7537.51318359375,7551.8369140625,7301.916015625,7405.60498046875,7405.60498046875,11911044079,,,,,,,,,,,,,,,,,,
1839,2019-09-30,7405.64208984375,7626.7021484375,7154.353515625,7609.142578125,7609.142578125,15702454866,2967.070068359375,2983.85009765625,2967.070068359375,2976.739990234375,2976.739990234375,3249130000.0,1487.6,1485.3,1208.38,1206.06,1361.75,1362.17,1.0941636562347412,1.0948106050491333,1.088767170906067,1.0942714214324951,1.0942714214324951,0.0
1840,2019-10-01,7614.5126953125,7768.81103515625,7555.9697265625,7630.927734375,7630.927734375,13998573192,2983.68994140625,2992.530029296875,2938.699951171875,2940.25,2940.25,3560750000.0,1466.1,1473.45,1193.11,1206.17,1345.29,1349.97,1.0899182558059692,1.0937328338623047,1.0881510972976685,1.0899657011032104,1.0899657011032104,0.0
1841,2019-10-02,7631.78369140625,7657.5341796875,7527.44482421875,7657.5341796875,7657.5341796875,11975466884,2924.780029296875,2924.780029296875,2874.929931640625,2887.610107421875,2887.610107421875,3914180000.0,1484.05,1492.6,1213.21,1215.13,1359.84,1364.68,1.0935415029525757,1.0957943201065063,1.090524435043335,1.0934937000274658,1.0934937000274658,0.0
1842,2019-10-03,7655.46533203125,7674.70068359375,7413.20068359375,7525.158203125,7525.158203125,12452803872,2885.3798828125,2911.1298828125,2855.93994140625,2910.6298828125,2910.6298828125,3515130000.0,1504.0,1517.1,1221.7,1223.84,1372.25,1380.26,1.0962027311325073,1.0998317003250122,1.0941877365112305,1.0963709354400635,1.0963709354400635,0.0
1843,2019-10-04,7524.705078125,7525.21630859375,7427.626953125,7473.72314453125,7473.72314453125,11967022550,2918.56005859375,2953.739990234375,2918.56005859375,2952.010009765625,2952.010009765625,3005600000.0,1509.5,1499.15,1223.75,1220.01,1374.7,1366.78,1.0974900722503662,1.0992271900177002,1.0959144830703735,1.0975382328033447,1.0975382328033447,0.0
1844,2019-10-05,7477.5576171875,7482.45458984375,7351.4189453125,7424.63134765625,7424.63134765625,11112578862,,,,,,,,,,,,,,,,,,
1845,2019-10-06,7423.15234375,7433.6572265625,7246.53369140625,7272.20947265625,7272.20947265625,11981277728,,,,,,,,,,,,,,,,,,
1846,2019-10-07,7273.08740234375,7567.12060546875,7201.98681640625,7515.01123046875,7515.01123046875,16413971354,2944.22998046875,2959.75,2935.679931640625,2938.7900390625,2938.7900390625,2959050000.0,1502.15,1501.25,1221.4,1218.11,1369.36,1365.54,1.098659634590149,1.1001100540161133,1.0963709354400635,1.098659634590149,1.098659634590149,0.0
1847,2019-10-08,7516.12939453125,7590.02880859375,7471.83349609375,7508.35302734375,7508.35302734375,14227161316,2920.39990234375,2925.469970703125,2892.659912109375,2893.06005859375,2893.06005859375,3370700000.0,1500.0,1505.85,1225.5,1233.14,1365.3,1372.28,1.0972732305526733,1.0998003482818604,1.094666838645935,1.0972130298614502,1.0972130298614502,0.0
1848,2019-10-09,7509.31787109375,7859.17578125,7452.04248046875,7824.07470703125,7824.07470703125,17644697905,2911.10009765625,2929.320068359375,2907.409912109375,2919.39990234375,2919.39990234375,2735350000.0,1503.4,1507.25,1228.43,1232.93,1369.0,1372.65,1.0960224866867065,1.0991994142532349,1.095554232597351,1.0960105657577515,1.0960105657577515,0.0
1849,2019-10-10,7814.5537109375,7829.59130859375,7686.71240234375,7798.2265625,7798.2265625,16001250003,2918.550048828125,2948.4599609375,2917.1201171875,2938.1298828125,2938.1298828125,3234400000.0,1508.2,1494.8,1232.35,1222.75,1368.69,1356.38,1.098587155342102,1.1033873558044434,1.0980443954467773,1.0987803936004639,1.0987803936004639,0.0
1850,2019-10-11,7797.126953125,7918.0947265625,7533.46240234375,7538.51318359375,7538.51318359375,17759216752,2963.070068359375,2993.280029296875,2963.070068359375,2970.27001953125,2970.27001953125,3581320000.0,1498.35,1479.15,1197.93,1166.01,1359.9,1338.33,1.1014429330825806,1.1061996221542358,1.1003884077072144,1.1011033058166504,1.1011033058166504,0.0
1851,2019-10-12,7532.994140625,7625.80810546875,7530.8896484375,7554.5029296875,7554.5029296875,13169334496,,,,,,,,,,,,,,,,,,
1852,2019-10-13,7554.8173828125,7676.47705078125,7500.9033203125,7545.00537109375,7545.00537109375,12520552918,,,,,,,,,,,,,,,,,,
1853,2019-10-14,7544.84814453125,7607.93115234375,7512.48095703125,7595.3798828125,7595.3798828125,13741475462,2965.81005859375,2972.840087890625,2962.93994140625,2966.14990234375,2966.14990234375,2559270000.0,1494.2,1490.6,1188.79,1182.94,1354.04,1352.12,1.1028155088424683,1.1043000221252441,1.1015156507492065,1.1030004024505615,1.1030004024505615,0.0
1854,2019-10-15,7594.26611328125,7628.69482421875,7416.80517578125,7435.96826171875,7435.96826171875,13793224980,2973.610107421875,3003.280029296875,2973.610107421875,2995.679931640625,2995.679931640625,3345090000.0,1494.75,1487.8,1183.69,1178.34,1357.08,1353.3,1.1025844812393188,1.1045451164245605,1.0992755889892578,1.1029006242752075,1.1029006242752075,0.0
1855,2019-10-16,7435.33837890625,7435.1962890625,7210.5361328125,7266.7314453125,7266.7314453125,14512327589,2989.679931640625,2997.5400390625,2985.199951171875,2989.68994140625,2989.68994140625,3230320000.0,1482.55,1485.1,1166.32,1155.85,1344.52,1343.27,1.103399634361267,1.1076282262802124,1.102353572845459,1.1034727096557617,1.1034727096557617,0.0
1856,2019-10-17,7266.98974609375,7309.07275390625,7223.97119140625,7284.2734375,7284.2734375,12865415827,3000.77001953125,3008.2900390625,2991.7900390625,2997.949951171875,2997.949951171875,3103470000.0,1484.45,1492.65,1151.64,1162.63,1336.6,1341.59,1.1074295043945312,1.1139951944351196,1.1065863370895386,1.107493281364441,1.107493281364441,0.0
1857,2019-10-18,7281.59716796875,7316.3525390625,7101.64306640625,7138.11767578125,7138.11767578125,14012291755,2996.840087890625,3000.0,2976.31005859375,2986.199951171875,2986.199951171875,3268970000.0,1487.5,1490.0,1154.15,1155.64,1336.67,1337.28,1.1127183437347412,1.1161960363388062,1.1115063428878784,1.1127183437347412,1.1127183437347412,0.0
1858,2019-10-19,7138.6513671875,7236.0791015625,7112.6650390625,7151.86279296875,7151.86279296875,12352682776,,,,,,,,,,,,,,,,,,
1859,2019-10-20,7160.140625,7421.064453125,7116.8388671875,7370.44384765625,7370.44384765625,13898334789,,,,,,,,,,,,,,,,,,
1860,2019-10-21,7373.166015625,7445.89306640625,7348.23486328125,7392.27685546875,7392.27685546875,14229761008,2996.47998046875,3007.330078125,2995.35009765625,3006.719970703125,3006.719970703125,3271960000.0,1490.85,1491.65,1147.81,1148.27,1334.91,1337.12,1.1156107187271118,1.118067979812622,1.1140000820159912,1.1155734062194824,1.1155734062194824,0.0
1861,2019-10-22,7391.99072265625,7445.14111328125,7255.71240234375,7259.02490234375,7259.02490234375,15099414522,3010.72998046875,3014.570068359375,2995.0400390625,2995.989990234375,2995.989990234375,3527540000.0,1487.45,1485.35,1149.5,1149.66,1335.28,1334.14,1.115200161933899,1.116071343421936,1.1124708652496338,1.1151753664016724,1.1151753664016724,0.0
1862,2019-10-23,7257.25048828125,7274.65966796875,6708.87109375,6750.24951171875,6750.24951171875,19710761538,2994.010009765625,3004.780029296875,2991.2099609375,3004.52001953125,3004.52001953125,3413600000.0,1494.25,1494.45,1162.53,1159.84,1343.78,1343.66,1.1129660606384277,1.1133378744125366,1.1108025312423706,1.112928867340088,1.112928867340088,0.0
1863,2019-10-24,6745.80859375,6767.16650390625,6689.85302734375,6748.62109375,6748.62109375,14651566652,3014.780029296875,3016.070068359375,3000.419921875,3010.2900390625,3010.2900390625,3696510000.0,1488.85,1496.55,1154.75,1163.12,1338.03,1346.45,1.1132633686065674,1.1165698766708374,1.109385371208191,1.1132385730743408,1.1132385730743408,0.0
1864,2019-10-25,6746.1123046875,7845.34033203125,6736.0849609375,7816.3427734375,7816.3427734375,25906522539,3003.320068359375,3027.389892578125,3001.93994140625,3022.550048828125,3022.550048828125,3379060000.0,1504.65,1513.45,1171.82,1180.79,1353.28,1364.22,1.1104449033737183,1.1125946044921875,1.1080454587936401,1.1103955507278442,1.1103955507278442,0.0
1865,2019-10-26,7822.548828125,9044.6240234375,7818.0166015625,8343.4580078125,8343.4580078125,40157247739,,,,,,,,,,,,,,,,,,
1866,2019-10-27,8340.51171875,8798.814453125,8223.94140625,8617.56640625,8617.56640625,29405554029,,,,,,,,,,,,,,,,,,
1867,2019-10-28,8629.64453125,8850.3740234375,8340.048828125,8340.048828125,8340.048828125,27885244605,3032.1201171875,3044.080078125,3032.1201171875,3039.419921875,3039.419921875,3524970000.0,1505.05,1492.4,1172.89,1160.94,1356.95,1345.55,1.1084753274917603,1.1106668710708618,1.107714056968689,1.1084262132644653,1.1084262132644653,0.0
1868,2019-10-29,8333.103515625,8577.390625,8309.724609375,8483.099609375,8483.099609375,25578615575,3035.389892578125,3047.8701171875,3034.81005859375,3036.889892578125,3036.889892578125,3594430000.0,1492.75,1486.75,1164.79,1155.2,1347.8,1338.37,1.1102476119995117,1.1118770837783813,1.1075055599212646,1.1099148988723755,1.1099148988723755,0.0
1869,2019-10-30,8478.3984375,8482.3671875,8170.73681640625,8253.669921875,8253.669921875,24841122082,3039.739990234375,3050.10009765625,3025.9599609375,3046.77001953125,3046.77001953125,3779660000.0,1490.15,1492.1,1156.65,1159.81,1340.39,1342.74,1.111222267150879,1.1125946044921875,1.1103339195251465,1.1114816665649414,1.1114816665649414,0.0
1870,2019-10-31,8250.7392578125,8403.74609375,8083.826171875,8245.560546875,8245.560546875,23826849281,3046.89990234375,3046.89990234375,3023.18994140625,3037.56005859375,3037.56005859375,4149310000.0,1506.4,1510.95,1163.09,1168.57,1348.53,1356.53,1.1154240369796753,1.1176930665969849,1.113374948501587,1.1154489517211914,1.1154489517211914,0.0
1871,2019-11-01,8240.5478515625,8305.38671875,8179.64794921875,8292.35546875,8292.35546875,21780231051,3050.719970703125,3066.949951171875,3050.719970703125,3066.909912109375,3066.909912109375,3956290000.0,1509.85,1508.8,1165.76,1164.49,1354.79,1351.28,1.1156107187271118,1.1174432039260864,1.1130775213241577,1.1157102584838867,1.1157102584838867,0.0
1872,2019-11-02,8291.1728515625,8397.126953125,8282.0439453125,8349.8740234375,8349.8740234375,19021882025,,,,,,,,,,,,,,,,,,
1873,2019-11-03,8349.9365234375,8399.2041015625,8185.5888671875,8270.4453125,8270.4453125,18924326413,,,,,,,,,,,,,,,,,,
1874,2019-11-04,8270.6708984375,8541.1826171875,8229.0908203125,8458.521484375,8458.521484375,23517560013,3078.9599609375,3085.199951171875,3074.8701171875,3078.27001953125,3078.27001953125,4178040000.0,1509.2,1509.45,1168.57,1169.52,1352.39,1353.98,1.1169440746307373,1.1177005767822266,1.1141999959945679,1.1166571378707886,1.1166571378707886,0.0
1875,2019-11-05,8458.875,8501.20703125,8314.5576171875,8436.5732421875,8436.5732421875,23658103730,3080.800048828125,3083.949951171875,3072.14990234375,3074.6201171875,3074.6201171875,4490590000.0,1504.6,1488.95,1166.37,1156.17,1352.18,1344.67,1.1128298044204712,1.1138995885849,1.1064640283584595,1.1128545999526978,1.1128545999526978,0.0
1876,2019-11-06,8435.0712890625,8507.759765625,8406.0283203125,8456.39453125,8456.39453125,20898606220,3075.10009765625,3078.340087890625,3065.889892578125,3076.780029296875,3076.780029296875,4465510000.0,1488.55,1486.05,1155.26,1154.51,1342.23,1341.31,1.107444167137146,1.1095085144042969,1.1067456007003784,1.107419729232788,1.107419729232788,0.0
1877,2019-11-07,8448.7275390625,8464.5966796875,8326.859375,8385.0390625,8385.0390625,20538694387,3087.02001953125,3097.77001953125,3080.22998046875,3085.179931640625,3085.179931640625,4151990000.0,1484.1,1484.25,1153.44,1156.82,1339.4,1341.76,1.1070642471313477,1.109139323234558,1.1038014888763428,1.1070396900177002,1.1070396900177002,0.0
1878,2019-11-08,8383.0546875,8392.0146484375,7958.7861328125,7990.45556640625,7990.45556640625,22082304835,3081.25,3093.090087890625,3073.580078125,3093.080078125,3093.080078125,3508160000.0,1466.85,1464.15,1144.58,1142.62,1328.09,1328.13,1.103460431098938,1.103813648223877,1.1017802953720093,1.1019697189331055,1.1019697189331055,0.0
1879,2019-11-09,7994.61962890625,8069.3515625,7979.822265625,7998.57275390625,7998.57275390625,15953099477,,,,,,,,,,,,,,,,,,
1880,2019-11-10,7997.5810546875,8260.884765625,7991.8388671875,8215.490234375,8215.490234375,18678081493,,,,,,,,,,,,,,,,,,
1881,2019-11-11,8216.7529296875,8241.0791015625,7888.7724609375,7936.01025390625,7936.01025390625,18363916828,3080.330078125,3088.330078125,3075.820068359375,3087.010009765625,3087.010009765625,3041120000.0,1465.5,1458.7,1144.41,1132.39,1328.33,1321.87,1.102280616760254,1.1043622493743896,1.101722002029419,1.102244257926941,1.102244257926941,0.0
1882,2019-11-12,7937.78955078125,8040.51416015625,7886.7421875,8005.5029296875,8005.5029296875,18443301326,3089.280029296875,3102.610107421875,3084.72998046875,3091.840087890625,3091.840087890625,3495560000.0,1455.0,1452.05,1134.03,1130.42,1319.69,1318.17,1.1034847497940063,1.1041183471679688,1.1003884077072144,1.1035456657409668,1.1035456657409668,0.0
1883,2019-11-13,8002.20751953125,8023.83447265625,7955.044921875,8000.45703125,8000.45703125,15936634176,3084.179931640625,3098.06005859375,3078.800048828125,3094.0400390625,3094.0400390625,3513720000.0,1463.45,1462.9,1138.86,1140.62,1328.23,1328.46,1.1012123823165894,1.1020498275756836,1.1001100540161133,1.1012367010116577,1.1012367010116577,0.0
1884,2019-11-14,8003.79345703125,8016.62158203125,7886.23095703125,7902.3349609375,7902.3349609375,17318828985,3090.75,3098.199951171875,3083.260009765625,3096.6298828125,3096.6298828125,3282090000.0,1467.65,1466.65,1141.39,1142.52,1334.24,1333.18,1.1008729934692383,1.1017826795578003,1.0990822315216064,1.1013215780258179,1.1013215780258179,0.0
1885,2019-11-15,7900.1689453125,7924.1845703125,7676.111328125,7684.1572265625,7684.1572265625,19723343312,3107.919921875,3120.4599609375,3104.60009765625,3120.4599609375,3120.4599609375,3359800000.0,1465.6,1466.9,1138.04,1136.41,1329.59,1327.84,1.102292776107788,1.1055831909179688,1.1015278100967407,1.1020498275756836,1.1020498275756836,0.0
1886,2019-11-16,7683.41015625,7774.64892578125,7667.853515625,7737.33544921875,7737.33544921875,14926199871,,,,,,,,,,,,,,,,,,
1887,2019-11-17,7736.16845703125,7898.70166015625,7692.279296875,7759.69677734375,7759.69677734375,16887781426,,,,,,,,,,,,,,,,,,
1888,2019-11-18,7756.08251953125,7822.41796875,7467.759765625,7504.623046875,7504.623046875,19489736313,3117.909912109375,3124.169921875,3112.06005859375,3122.030029296875,3122.030029296875,3440140000.0,1458.4,1467.65,1124.86,1132.59,1318.1,1325.88,1.1053999662399292,1.1090999841690063,1.1053999662399292,1.105509877204895,1.105509877204895,0.0
1889,2019-11-19,7500.87353515625,7595.3203125,7312.744140625,7407.72900390625,7407.72900390625,19032283610,3127.449951171875,3127.639892578125,3113.469970703125,3120.179931640625,3120.179931640625,3613670000.0,1464.9,1468.45,1132.37,1134.23,1323.68,1325.86,1.1072235107421875,1.1085245609283447,1.1064271926879883,1.1072357892990112,1.1072357892990112,0.0
1890,2019-11-20,7405.44287109375,7439.3642578125,7231.3935546875,7245.548828125,7245.548828125,18742210567,3114.659912109375,3118.969970703125,3091.409912109375,3108.4599609375,3108.4599609375,4041010000.0,1475.7,1471.7,1143.52,1138.95,1333.74,1328.36,1.108033299446106,1.1082788705825806,1.1053632497787476,1.1080001592636108,1.1080001592636108,0.0
1891,2019-11-21,7242.2783203125,7320.9775390625,6868.49658203125,6906.82958984375,6906.82958984375,20346346877,3108.489990234375,3110.110107421875,3094.550048828125,3103.5400390625,3103.5400390625,3744010000.0,1468.9,1467.05,1134.43,1133.15,1325.09,1324.01,1.107898235321045,1.1096439361572266,1.106378197669983,1.1078859567642212,1.1078859567642212,0.0
1892,2019-11-22,6907.5703125,6958.341796875,6273.81396484375,6620.43310546875,6620.43310546875,31069217350,3111.409912109375,3112.8701171875,3099.260009765625,3110.2900390625,3110.2900390625,3235270000.0,1471.3,1464.45,1143.05,1140.22,1330.35,1326.06,1.1065618991851807,1.1078613996505737,1.102864146232605,1.1065863370895386,1.1065863370895386,0.0
1893,2019-11-23,6620.05810546875,6752.61474609375,6488.724609375,6712.2724609375,6712.2724609375,19062111428,,,,,,,,,,,,,,,,,,
1894,2019-11-24,6713.0322265625,6722.05419921875,6377.39306640625,6394.29296875,6394.29296875,27611112896,,,,,,,,,,,,,,,,,,
1895,2019-11-25,6387.08935546875,6647.70361328125,6002.068359375,6490.00439453125,6490.00439453125,38766044068,3117.43994140625,3133.830078125,3117.43994140625,3133.639892578125,3133.639892578125,3514310000.0,1459.45,1458.4,1133.41,1130.84,1325.33,1323.35,1.1024142503738403,1.1033873558044434,1.100618600845337,1.1022562980651855,1.1022562980651855,0.0
1896,2019-11-26,6489.119140625,6645.9638671875,6443.580078125,6548.1669921875,6548.1669921875,19167694341,3134.85009765625,3142.68994140625,3131.0,3140.52001953125,3140.52001953125,4600450000.0,1457.65,1454.65,1133.76,1131.86,1322.96,1321.11,1.1012003421783447,1.102657437324524,1.1008002758026123,1.1014429330825806,1.1014429330825806,0.0
1897,2019-11-27,6550.443359375,6927.12451171875,6336.63037109375,6844.791015625,6844.791015625,21803443903,3145.489990234375,3154.260009765625,3143.409912109375,3153.6298828125,3153.6298828125,3035470000.0,1459.8,1454.35,1134.12,1129.74,1326.23,1322.3,1.1022076606750488,1.1022076606750488,1.09933602809906,1.1022562980651855,1.1022562980651855,0.0
1898,2019-11-28,6849.47705078125,7021.9130859375,6769.4609375,6777.56005859375,6777.56005859375,17300211127,,,,,,,1457.55,1454.65,1127.27,1127.35,1323.6,1321.84,1.1006064414978027,1.1019283533096313,1.100158452987671,1.1004853248596191,1.1004853248596191,0.0
